name,source,entity_id,entity_type,country
"HEKMETYAR, Gulbudin",SDN_ALT,7471,individual,Iran
"HIKMETYAR, Golboddin",SDN_ALT,7471,individual,Iran
"KHEKMATIYAR, Gulbuddin",SDN_ALT,7471,individual,Iran
JUND AL-ISLAM,SDN_ALT,7472,,Iraq
ANSAR AL-SUNNA,SDN_ALT,7472,,Iraq
ANSAR AL-SUNNA ARMY,SDN_ALT,7472,,Iraq
JAISH ANSAR AL-SUNNA,SDN_ALT,7472,,Iraq
RIYADH-AS-SALIHEEN,SDN_ALT,7473,,
RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF SHAHIDS (MARTYRS),SDN_ALT,7473,,
RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION,SDN_ALT,7473,,
THE SABOTAGE AND MILITARY SURVEILLANCE GROUP OF THE RIYADH AL-SALIHIN MARTYRS,SDN_ALT,7473,,
ISLAMIC REGIMENT OF SPECIAL MEANING,SDN_ALT,7474,,
THE AL-JIHAD-FISI-SABILILAH SPECIAL ISLAMIC REGIMENT,SDN_ALT,7474,,
THE ISLAMIC SPECIAL PURPOSE REGIMENT,SDN_ALT,7474,,
INTERNATIONAL BATTALION,SDN_ALT,7475,,
ISLAMIC PEACEKEEPING INTERNATIONAL BRIGADE,SDN_ALT,7475,,
PEACEKEEPING BATTALION,SDN_ALT,7475,,
THE INTERNATIONAL BRIGADE,SDN_ALT,7475,,
THE ISLAMIC PEACEKEEPING ARMY,SDN_ALT,7475,,
THE ISLAMIC PEACEKEEPING BRIGADE,SDN_ALT,7475,,
"CHIWENGA, Constantino",SDN_ALT,7489,individual,Zimbabwe
"CHIWENGA, Constantine Gureya",SDN_ALT,7489,individual,Zimbabwe
"CHIWENGA, Constantino D.N.G.",SDN_ALT,7489,individual,Zimbabwe
"MNANGAGWA, Emmerson",SDN_ALT,7513,individual,Zimbabwe
"MUCHINGURI, Oppah",SDN_ALT,7522,individual,Zimbabwe
"MUCHINGURI, Oppah Chamu Zvipange",SDN_ALT,7522,individual,Zimbabwe
"MUCHINGURI KASHIRI, Oppah Chamu Zvipange",SDN_ALT,7522,individual,Zimbabwe
BANAGRICOLA S.A.,SDN_ALT,7576,,Colombia
CONPUERTO S.A.,SDN_ALT,7581,,Colombia
COMERCIALIZADORA AUTOMOTRIZ S.A.,SDN_ALT,7583,,Colombia
INDUSTRIA AGROPECUARIA SANTA ELENA LTDA.,SDN_ALT,7584,,Colombia
OCCIPAPEL LTDA.,SDN_ALT,7595,,Colombia
S.A.S. E.U.,SDN_ALT,7598,,Colombia
RODRIGUEZ CARRENO LTDA. TODO BOLSAS Y COLSOBRES,SDN_ALT,7631,,Colombia
AL-AQSA SPANMAL STIFTELSE,SDN_ALT,7637,,
AL-AQSA ASBL,SDN_ALT,7637,,
AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7637,,
AL-AQSA CHARITABLE ORGANIZATION,SDN_ALT,7637,,
AL-AQSA E.V.,SDN_ALT,7637,,
AL-AQSA INTERNATIONAL FOUNDATION,SDN_ALT,7637,,
AL-AQSA ISLAMIC CHARITABLE SOCIETY,SDN_ALT,7637,,
AL-AQSA SINABIL ESTABLISHMENT,SDN_ALT,7637,,
AL-AQSA SPANM I STIFTELSE,SDN_ALT,7637,,
AQSSA SOCIETY,SDN_ALT,7637,,
AQSSA SOCIETY YEMEN,SDN_ALT,7637,,
CHARITABLE AL-AQSA ESTABLISHMENT,SDN_ALT,7637,,
CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA,SDN_ALT,7637,,
FORENINGEN AL-AQSA,SDN_ALT,7637,,
ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,SDN_ALT,7637,,
MU' ASA AL-AQSA AL-KHAYRIYYA,SDN_ALT,7637,,
MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,SDN_ALT,7637,,
SANABIL AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7637,,
STICHTING AL-AQSA,SDN_ALT,7637,,
SWEDISH CHARITABLE AQSA EST.,SDN_ALT,7637,,
NUSRAT AL-AQSA AL-SHARIF,SDN_ALT,7637,,
AL-AQSA SPANMAL STIFTELSE,SDN_ALT,7638,,Germany
AL-AQSA ASBL,SDN_ALT,7638,,Germany
AL-AQSA FOUNDATION,SDN_ALT,7638,,Germany
AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7638,,Germany
AL-AQSA CHARITABLE ORGANIZATION,SDN_ALT,7638,,Germany
AL-AQSA INTERNATIONAL FOUNDATION,SDN_ALT,7638,,Germany
AL-AQSA ISLAMIC CHARITABLE SOCIETY,SDN_ALT,7638,,Germany
AL-AQSA SINABIL ESTABLISHMENT,SDN_ALT,7638,,Germany
AL-AQSA SPANM I STIFTELSE,SDN_ALT,7638,,Germany
AQSSA SOCIETY,SDN_ALT,7638,,Germany
AQSSA SOCIETY YEMEN,SDN_ALT,7638,,Germany
CHARITABLE AL-AQSA ESTABLISHMENT,SDN_ALT,7638,,Germany
CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA,SDN_ALT,7638,,Germany
FORENINGEN AL-AQSA,SDN_ALT,7638,,Germany
ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,SDN_ALT,7638,,Germany
MU' ASA AL-AQSA AL-KHAYRIYYA,SDN_ALT,7638,,Germany
MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,SDN_ALT,7638,,Germany
SANABIL AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7638,,Germany
STICHTING AL-AQSA,SDN_ALT,7638,,Germany
SWEDISH CHARITABLE AQSA EST.,SDN_ALT,7638,,Germany
NUSRAT AL-AQSA AL-SHARIF,SDN_ALT,7638,,Germany
AL-AQSA SPANMAL STIFTELSE,SDN_ALT,7639,,Netherlands
AL-AQSA ASBL,SDN_ALT,7639,,Netherlands
AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7639,,Netherlands
AL-AQSA CHARITABLE ORGANIZATION,SDN_ALT,7639,,Netherlands
AL-AQSA E.V.,SDN_ALT,7639,,Netherlands
AL-AQSA FOUNDATION,SDN_ALT,7639,,Netherlands
AL-AQSA INTERNATIONAL FOUNDATION,SDN_ALT,7639,,Netherlands
AL-AQSA ISLAMIC CHARITABLE SOCIETY,SDN_ALT,7639,,Netherlands
AL-AQSA SINABIL ESTABLISHMENT,SDN_ALT,7639,,Netherlands
AL-AQSA SPANM I STIFTELSE,SDN_ALT,7639,,Netherlands
AQSSA SOCIETY,SDN_ALT,7639,,Netherlands
AQSSA SOCIETY YEMEN,SDN_ALT,7639,,Netherlands
CHARITABLE AL-AQSA ESTABLISHMENT,SDN_ALT,7639,,Netherlands
CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA,SDN_ALT,7639,,Netherlands
FORENINGEN AL-AQSA,SDN_ALT,7639,,Netherlands
ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,SDN_ALT,7639,,Netherlands
MU' ASA AL-AQSA AL-KHAYRIYYA,SDN_ALT,7639,,Netherlands
MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,SDN_ALT,7639,,Netherlands
SANABIL AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7639,,Netherlands
SWEDISH CHARITABLE AQSA EST.,SDN_ALT,7639,,Netherlands
NUSRAT AL-AQSA AL-SHARIF,SDN_ALT,7639,,Netherlands
AL-AQSA SPANMAL STIFTELSE,SDN_ALT,7640,,Denmark
AL-AQSA ASBL,SDN_ALT,7640,,Denmark
AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7640,,Denmark
AL-AQSA CHARITABLE ORGANIZATION,SDN_ALT,7640,,Denmark
AL-AQSA E.V.,SDN_ALT,7640,,Denmark
AL-AQSA FOUNDATION,SDN_ALT,7640,,Denmark
AL-AQSA INTERNATIONAL FOUNDATION,SDN_ALT,7640,,Denmark
AL-AQSA ISLAMIC CHARITABLE SOCIETY,SDN_ALT,7640,,Denmark
AL-AQSA SINABIL ESTABLISHMENT,SDN_ALT,7640,,Denmark
AL-AQSA SPANM I STIFTELSE,SDN_ALT,7640,,Denmark
AQSSA SOCIETY,SDN_ALT,7640,,Denmark
AQSSA SOCIETY YEMEN,SDN_ALT,7640,,Denmark
CHARITABLE AL-AQSA ESTABLISHMENT,SDN_ALT,7640,,Denmark
CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA,SDN_ALT,7640,,Denmark
ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,SDN_ALT,7640,,Denmark
MU' ASA AL-AQSA AL-KHAYRIYYA,SDN_ALT,7640,,Denmark
MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,SDN_ALT,7640,,Denmark
SANABIL AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7640,,Denmark
STICHTING AL-AQSA,SDN_ALT,7640,,Denmark
SWEDISH CHARITABLE AQSA EST.,SDN_ALT,7640,,Denmark
NUSRAT AL-AQSA AL-SHARIF,SDN_ALT,7640,,Denmark
AL-AQSA SPANMAL STIFTELSE,SDN_ALT,7641,,Belgium
AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7641,,Belgium
AL-AQSA CHARITABLE ORGANIZATION,SDN_ALT,7641,,Belgium
AL-AQSA E.V.,SDN_ALT,7641,,Belgium
AL-AQSA FOUNDATION,SDN_ALT,7641,,Belgium
AL-AQSA INTERNATIONAL FOUNDATION,SDN_ALT,7641,,Belgium
AL-AQSA ISLAMIC CHARITABLE SOCIETY,SDN_ALT,7641,,Belgium
AL-AQSA SINABIL ESTABLISHMENT,SDN_ALT,7641,,Belgium
AL-AQSA SPANM I STIFTELSE,SDN_ALT,7641,,Belgium
AQSSA SOCIETY,SDN_ALT,7641,,Belgium
AQSSA SOCIETY YEMEN,SDN_ALT,7641,,Belgium
CHARITABLE AL-AQSA ESTABLISHMENT,SDN_ALT,7641,,Belgium
CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA,SDN_ALT,7641,,Belgium
FORENINGEN AL-AQSA,SDN_ALT,7641,,Belgium
ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,SDN_ALT,7641,,Belgium
MU' ASA AL-AQSA AL-KHAYRIYYA,SDN_ALT,7641,,Belgium
MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,SDN_ALT,7641,,Belgium
SANABIL AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7641,,Belgium
STICHTING AL-AQSA,SDN_ALT,7641,,Belgium
SWEDISH CHARITABLE AQSA EST.,SDN_ALT,7641,,Belgium
NUSRAT AL-AQSA AL-SHARIF,SDN_ALT,7641,,Belgium
AL-AQSA SPANMAL STIFTELSE,SDN_ALT,7642,,Yemen
AL-AQSA ASBL,SDN_ALT,7642,,Yemen
AL-AQSA CHARITABLE FOUNDATION,SDN_ALT,7642,,Yemen
AL-AQSA CHARITABLE ORGANIZATION,SDN_ALT,7642,,Yemen
